rank,coarse_absolute_residual_mw,granular_absolute_residual_mw,exceedance_share
10606,2.104124066170958,1.9372460950747383,0.3018556466302368
10607,2.104072066170958,1.9370399750642449,0.3018841074681239
10608,2.103884066170958,1.9370300950747383,0.30191256830601093
10609,2.1038240661709584,1.936984836173766,0.301941029143898
10610,2.1036720661709585,1.936972548933518,0.3019694899817851
10611,2.103464066170958,1.936948836173766,0.3019979508196721
10612,2.1034039338290427,1.936846095074738,0.3020264116575592
10613,2.103347933829043,1.9367500950747385,0.30205487249544627
10614,2.103292066170958,1.9365594510664816,0.3020833333333333
10615,2.103239933829042,1.936556836173766,0.3021117941712204
10616,2.103207933829041,1.936487163826233,0.30214025500910746
10617,2.103100066170958,1.936370095074738,0.30216871584699456
10618,2.1029759338290424,1.9363460950747384,0.3021971766848816
10619,2.102964066170958,1.936256836173766,0.30222563752276865
10620,2.102636066170958,1.9362314510664815,0.30225409836065575
10621,2.1025879338290414,1.936124773608894,0.3022825591985428
10622,2.1025440661709585,1.9360180950747383,0.30231102003642984
10623,2.1024600661709583,1.9357460950747387,0.30233948087431695
10624,2.1024600661709583,1.9356808361737663,0.302367941712204
10625,2.1020720661709578,1.9355765489335184,0.3023964025500911
10626,2.1020040661709585,1.9354619049252608,0.30242486338797814
10627,2.1019840661709583,1.935400836173766,0.3024533242258652
10628,2.101740066170958,1.9352432263911057,0.3024817850637523
10629,2.101652066170958,1.935192836173766,0.30251024590163933
10630,2.1016279338290422,1.9350979049252617,0.30253870673952643
10631,2.1015839338290423,1.9350700950747384,0.3025671675774135
10632,2.1015720661709585,1.9350253829831272,0.3025956284153005
10633,2.101044066170958,1.9349928361737665,0.3026240892531876
10634,2.101035933829041,1.934935226391106,0.30265255009107467
10635,2.100957095069674,1.9348031638262329,0.30268101092896177
10636,2.1009480661709583,1.934737904925261,0.3027094717668488
10637,2.1007480661709583,1.9346968361737664,0.30273793260473586
10638,2.100724066170958,1.934696548933518,0.30276639344262296
10639,2.100507933829042,1.934650095074738,0.30279485428051
10640,2.100350904930326,1.934571226391106,0.3028233151183971
10641,2.1002040661709582,1.9345259049252617,0.30285177595628415
10642,2.1000760661709585,1.9345100950747385,0.3028802367941712
10643,2.1000160661709577,1.9345059049252624,0.3029086976320583
10644,2.0999560661709578,1.934457904925262,0.30293715846994534
10645,2.0998360661709583,1.9344431638262332,0.30296561930783245
10646,2.0997640661709585,1.934415163826234,0.3029940801457195
10647,2.0997600661709583,1.934280836173766,0.30302254098360654
10648,2.099724066170958,1.9342300950747384,0.30305100182149364
10649,2.0996480661709582,1.9341952263911055,0.3030794626593807
10650,2.099488066170958,1.9341700950747385,0.3031079234972678
10651,2.0993799338290415,1.934140594572452,0.30313638433515483
10652,2.099228066170958,1.9340488361737664,0.3031648451730419
10653,2.0992240661709585,1.933981904925262,0.303193306010929
10654,2.0989679338290426,1.933804836173766,0.303221766848816
10655,2.0988480661709583,1.9337885945724524,0.3032502276867031
10656,2.098844066170958,1.9336700950747383,0.30327868852459017
10657,2.0987759338290415,1.9335167736088943,0.3033071493624772
10658,2.0987560661709583,1.933480836173766,0.3033356102003643
10659,2.098692066170958,1.9333220950747383,0.30336407103825136
10660,2.0986239338290416,1.9333220950747383,0.30339253187613846
10661,2.0981719338290414,1.9333220950747383,0.3034209927140255
10662,2.098144066170958,1.9332500950747384,0.30344945355191255
10663,2.098143933829042,1.9331820950747385,0.30347791438979965
10664,2.0980840661709586,1.9331215133248276,0.3035063752276867
10665,2.0980640661709584,1.933103451066482,0.30353483606557374
10666,2.098001095069673,1.9330540950747384,0.30356329690346084
10667,2.0979800661709582,1.9330420950747385,0.3035917577413479
10668,2.0977719338290415,1.933020836173766,0.303620218579235
10669,2.0976639338290424,1.9329231638262332,0.30364867941712204
10670,2.0976440661709583,1.9329020950747384,0.3036771402550091
10671,2.0976439338290422,1.9328951638262335,0.3037056010928962
10672,2.0974560661709583,1.9328128361737664,0.30373406193078323
10673,2.0973599338290416,1.9327620950747384,0.30376252276867033
10674,2.0971680661709584,1.932760836173766,0.3037909836065574
10675,2.096992066170958,1.932736836173766,0.3038194444444444
10676,2.096973095069673,1.9326900950747383,0.3038479052823315
10677,2.0969399338290424,1.9326200249357548,0.30387636612021857
10678,2.0969079338290424,1.9325272263911053,0.30390482695810567
10679,2.096800066170958,1.9324820950747388,0.3039332877959927
10680,2.0967200661709584,1.9324500950747383,0.30396174863387976
10681,2.0967200661709584,1.932416836173766,0.30399020947176686
10682,2.096395933829042,1.932356836173766,0.3040186703096539
10683,2.096244066170958,1.9323420950747383,0.304047131147541
10684,2.096047933829042,1.932336836173766,0.30407559198542805
10685,2.0960170950696746,1.9322700950747385,0.3041040528233151
10686,2.0957760661709584,1.932265904925262,0.3041325136612022
10687,2.095772066170958,1.932244836173766,0.30416097449908924
10688,2.095600066170958,1.932184836173766,0.30418943533697634
10689,2.0955479338290424,1.9320980950747384,0.3042178961748634
10690,2.095544066170958,1.9320860950747385,0.30424635701275043
10691,2.095512066170958,1.9320620950747387,0.30427481785063754
10692,2.095460066170958,1.9320460950747385,0.3043032786885246
10693,2.0953960661709576,1.9320460950747385,0.3043317395264117
10694,2.095212066170958,1.9320220950747384,0.3043602003642987
10695,2.0949279338290427,1.9318900950747384,0.3043886612021858
10696,2.0948640661709588,1.9317820950747384,0.3044171220400729
10697,2.094761095069675,1.9317619049252617,0.3044455828779599
10698,2.094620066170958,1.9317500950747384,0.304474043715847
10699,2.094608066170958,1.9316191638262337,0.30450250455373407
10700,2.094604066170958,1.931580836173766,0.3045309653916211
10701,2.0944800661709584,1.9315700950747383,0.3045594262295082
10702,2.0944440661709587,1.931382095074738,0.30458788706739526
10703,2.0944320661709583,1.9312700950747383,0.30461634790528236
10704,2.0943919338290415,1.9312008361737656,0.3046448087431694
10705,2.094287933829042,1.9311500950747384,0.30467326958105645
10706,2.0942640661709584,1.931055163826234,0.30470173041894355
10707,2.0942320661709584,1.9310514054275476,0.3047301912568306
10708,2.094231933829043,1.9309007736088937,0.30475865209471764
10709,2.0940919338290414,1.930852548933518,0.30478711293260474
10710,2.0939040661709583,1.9308140950747383,0.3048155737704918
10711,2.0937800661709582,1.9308100950747384,0.3048440346083789
10712,2.093640066170958,1.9307400249357547,0.30487249544626593
10713,2.0934639338290424,1.930640836173766,0.304900956284153
10714,2.093243933829042,1.930635163826234,0.3049294171220401
10715,2.0931160661709582,1.930564836173766,0.3049578779599271
10716,2.093032066170958,1.9305340950747385,0.3049863387978142
10717,2.0930240661709583,1.9304768361737663,0.3050147996357013
10718,2.0930199338290425,1.9304500950747383,0.3050432604735883
10719,2.092939933829041,1.9303200249357548,0.3050717213114754
10720,2.0927320661709583,1.9302019049252612,0.30510018214936246
10721,2.092672066170958,1.9301552263911068,0.30512864298724957
10722,2.0926440661709584,1.9299794510664816,0.3051571038251366
10723,2.0925440661709582,1.9299620950747385,0.30518556466302366
10724,2.0922879338290423,1.9299255133248268,0.30521402550091076
10725,2.0921000661709583,1.929801904925262,0.3052424863387978
10726,2.091977095069673,1.929607163826233,0.3052709471766849
10727,2.0919600661709583,1.929599163826234,0.30529940801457195
10728,2.0918200661709583,1.929576773608894,0.305327868852459
10729,2.0918200661709583,1.929494095074738,0.3053563296903461
10730,2.0916800661709583,1.929452836173766,0.30538479052823314
10731,2.091676066170958,1.929452836173766,0.30541325136612024
10732,2.091640066170958,1.929406095074738,0.3054417122040073
10733,2.091624066170958,1.9294020950747384,0.30547017304189433
10734,2.0914159338290412,1.9292045489335183,0.30549863387978143
10735,2.091400066170958,1.929112836173766,0.3055270947176685
10736,2.0912479338290417,1.929082095074738,0.3055555555555556
10737,2.0912200661709583,1.929023163826234,0.3055840163934426
10738,2.0908839338290424,1.9289820950747385,0.30561247723132967
10739,2.0908040661709584,1.928940836173766,0.30564093806921677
10740,2.0907279338290428,1.9287032263911064,0.3056693989071038
10741,2.090712066170958,1.9285620950747384,0.3056978597449909
10742,2.0906360661709584,1.9284140950747384,0.30572632058287796
10743,2.090303933829042,1.9284100950747387,0.305754781420765
10744,2.0901879338290428,1.9284020950747385,0.3057832422586521
10745,2.090152066170958,1.9282847736088944,0.30581170309653916
10746,2.0899640661709586,1.928248836173766,0.30584016393442626
10747,2.089635933829042,1.9281239750642436,0.3058686247723133
10748,2.089592066170958,1.9280020950747387,0.30589708561020035
10749,2.089528066170958,1.927991163826234,0.30592554644808745
10750,2.0895119338290415,1.9279672263911056,0.3059540072859745
10751,2.089395933829042,1.927908836173766,0.30598246812386154
10752,2.089392066170958,1.927707975064246,0.30601092896174864
10753,2.0892880661709583,1.9276860950747383,0.3060393897996357
10754,2.0892639338290415,1.927628836173766,0.3060678506375228
10755,2.089000066170958,1.9276287736088935,0.30609631147540983
10756,2.0889160661709583,1.9274420950747384,0.3061247723132969
10757,2.088824066170958,1.9273940950747384,0.306153233151184
10758,2.088688066170958,1.9273311638262332,0.306181693989071
10759,2.088632066170958,1.9273100950747384,0.3062101548269581
10760,2.0886010950696736,1.9271860950747384,0.30623861566484517
10761,2.088448066170958,1.9271300950747383,0.3062670765027322
10762,2.0884469049303265,1.9271191638262344,0.3062955373406193
10763,2.088404066170958,1.9270900950747385,0.30632399817850636
10764,2.088304066170958,1.9270791638262343,0.30635245901639346
10765,2.088132066170958,1.9270648361737663,0.3063809198542805
10766,2.088077095069673,1.927000836173766,0.30640938069216755
10767,2.0875120661709583,1.926963163826234,0.30643784153005466
10768,2.0875120661709583,1.9268820950747385,0.3064663023679417
10769,2.0874640661709583,1.9267260950747385,0.3064947632058288
10770,2.087455933829043,1.926716836173766,0.30652322404371585
10771,2.0873639338290424,1.926676836173766,0.3065516848816029
10772,2.0873040661709585,1.9265288361737665,0.30658014571949
10773,2.087180066170958,1.926452836173766,0.30660860655737704
10774,2.0870959338290413,1.9263220950747384,0.30663706739526414
10775,2.086824066170958,1.9262740950747383,0.3066655282331512
10776,2.0866360661709584,1.9262551638262344,0.30669398907103823
10777,2.0863840661709583,1.9262500950747383,0.30672244990892533
10778,2.086256066170958,1.926043318953334,0.3067509107468124
10779,2.0862040661709584,1.926024836173766,0.3067793715846995
10780,2.086132066170958,1.9260220950747384,0.3068078324225865
10781,2.0858839338290425,1.9260020950747383,0.30683629326047357
10782,2.085567933829042,1.9259392263911053,0.30686475409836067
10783,2.0851520661709584,1.9257620950747387,0.3068932149362477
10784,2.0850640661709585,1.9257420950747384,0.3069216757741348
10785,2.0849520661709584,1.9255500950747384,0.30695013661202186
10786,2.084912066170958,1.9254549732592368,0.3069785974499089
10787,2.084816066170958,1.9254460950747383,0.307007058287796
10788,2.084492066170958,1.925376836173766,0.30703551912568305
10789,2.0844599338290424,1.9253700950747383,0.30706397996357016
10790,2.084399933829041,1.9251660950747385,0.3070924408014572
10791,2.0843399338290425,1.9250620950747384,0.30712090163934425
10792,2.0840450950696745,1.9246525945724524,0.30714936247723135
10793,2.0840080661709584,1.924643975064244,0.3071778233151184
10794,2.083783933829042,1.9245700950747384,0.30720628415300544
10795,2.0836959338290413,1.9244379049252611,0.30723474499089254
10796,2.0835920661709584,1.9243989732592348,0.3072632058287796
10797,2.083547933829043,1.924264836173766,0.3072916666666667
10798,2.083308066170958,1.9239471638262344,0.30732012750455373
10799,2.083232066170958,1.923916836173766,0.3073485883424408
10800,2.0831399338290417,1.923870095074738,0.3073770491803279
10801,2.0830520661709584,1.923724836173766,0.3074055100182149
10802,2.0828159338290417,1.9236740950747389,0.307433970856102
10803,2.082735933829041,1.9236700950747383,0.30746243169398907
10804,2.0825040661709586,1.923620773608894,0.3074908925318761
10805,2.0824360661709584,1.9235871638262336,0.3075193533697632
10806,2.0823760661709585,1.9231832263911055,0.30754781420765026
10807,2.0822639338290427,1.923148836173766,0.30757627504553736
10808,2.0822440661709583,1.9231339049252607,0.3076047358834244
10809,2.082104066170958,1.9231140950747387,0.30763319672131145
10810,2.082056066170958,1.9230759750642452,0.30766165755919855
10811,2.0820040661709576,1.9229240249357549,0.3076901183970856
10812,2.0819560661709584,1.9228900950747383,0.3077185792349727
10813,2.081379933829041,1.9228808361737664,0.30774704007285975
10814,2.0810559338290417,1.9227820950747383,0.3077755009107468
10815,2.0810240661709583,1.922766095074738,0.3078039617486339
10816,2.0806960661709586,1.9226608361737656,0.30783242258652094
10817,2.0806679338290417,1.922640836173766,0.30786088342440804
10818,2.0805599338290426,1.9226215133248272,0.3078893442622951
10819,2.080535933829042,1.9226100950747385,0.30791780510018213
10820,2.0805080661709576,1.9225100950747385,0.30794626593806923
10821,2.0804810950696737,1.9222780950747385,0.3079747267759563
10822,2.0803040661709584,1.922243163826234,0.3080031876138434
10823,2.079932066170958,1.9221900950747384,0.3080316484517304
10824,2.079743933829042,1.9221672263911067,0.30806010928961747
10825,2.0796840661709584,1.9220448361737656,0.30808857012750457
10826,2.079536066170958,1.9219699049252617,0.3081170309653916
10827,2.079452066170958,1.921889904925262,0.3081454918032787
10828,2.078631933829042,1.921851226391106,0.30817395264116576
10829,2.078584066170958,1.9218153189533325,0.3082024134790528
10830,2.078516066170958,1.921744836173766,0.3082308743169399
10831,2.078192066170958,1.9216394054275472,0.30825933515482695
10832,2.078159933829041,1.9215793189533317,0.30828779599271405
10833,2.077912066170958,1.9215460950747385,0.3083162568306011
10834,2.0778479338290428,1.9215299049252612,0.30834471766848814
10835,2.0777160661709577,1.9214685945724523,0.30837317850637525
10836,2.0777080661709584,1.9214220950747385,0.3084016393442623
10837,2.0775479338290417,1.9214173829831267,0.30843010018214934
10838,2.077384066170958,1.9212100950747384,0.30845856102003644
10839,2.0773440661709586,1.9210999750642443,0.3084870218579235
10840,2.0772880661709583,1.9210733829831277,0.3085154826958106
10841,2.0772240661709582,1.920940836173766,0.30854394353369763
10842,2.0770560661709583,1.9209368361737664,0.3085724043715847
10843,2.077035933829041,1.9208365489335175,0.3086008652094718
10844,2.0769160661709583,1.920756773608894,0.3086293260473588
10845,2.076416066170958,1.9206900950747383,0.3086577868852459
10846,2.0761720661709577,1.9205820950747383,0.30868624772313297
10847,2.0760799338290425,1.920556836173766,0.30871470856102
10848,2.0760279338290424,1.9204580950747383,0.3087431693989071
10849,2.075975933829042,1.920409904925262,0.30877163023679416
10850,2.0758970950696725,1.9203967736088945,0.30880009107468126
10851,2.0758640661709578,1.9203700950747384,0.3088285519125683
10852,2.075704066170958,1.920304773608894,0.30885701275045535
10853,2.075524066170958,1.9203020950747385,0.30888547358834245
10854,2.075383933829042,1.9202540950747384,0.3089139344262295
10855,2.0752680661709584,1.9201100950747385,0.3089423952641166
10856,2.075244066170958,1.9200580950747383,0.30897085610200364
10857,2.075235933829042,1.920032548933518,0.3089993169398907
10858,2.075180066170958,1.919946973259236,0.3090277777777778
10859,2.075167933829041,1.9199299049252616,0.30905623861566484
10860,2.0750959338290427,1.9198900950747384,0.30908469945355194
10861,2.075079933829042,1.9198820950747384,0.309113160291439
10862,2.075032066170958,1.919864836173766,0.309141621129326
10863,2.074975933829042,1.9197752263911063,0.30917008196721313
10864,2.074888066170958,1.919764773608894,0.3091985428051002
10865,2.074563933829041,1.9197629732592372,0.3092270036429873
10866,2.074272066170958,1.9194220950747385,0.3092554644808743
10867,2.074259933829042,1.9194205945724512,0.30928392531876137
10868,2.0741440661709585,1.919324836173766,0.30931238615664847
10869,2.074072066170958,1.9192860950747384,0.3093408469945355
10870,2.073927933829043,1.9192500950747384,0.3093693078324226
10871,2.073893095069675,1.9191232263911056,0.30939776867030966
10872,2.073868066170958,1.9190887736088935,0.3094262295081967
10873,2.0738039338290424,1.9190139049252612,0.3094546903460838
10874,2.073740066170958,1.918902095074738,0.30948315118397085
10875,2.0737040661709583,1.9188820950747385,0.3095116120218579
10876,2.073559933829042,1.9188333829831272,0.309540072859745
10877,2.0731799338290413,1.918784836173766,0.30956853369763204
10878,2.073152066170958,1.9187340950747385,0.30959699453551914
10879,2.073040066170958,1.918668836173766,0.3096254553734062
10880,2.072940066170958,1.918637904925262,0.30965391621129323
10881,2.0729040661709583,1.918596836173766,0.30968237704918034
10882,2.072792066170958,1.9183880249357557,0.3097108378870674
10883,2.0727320661709583,1.9183220950747384,0.3097392987249545
10884,2.0727160661709583,1.9183200249357553,0.3097677595628415
10885,2.0726680661709582,1.9183060950747388,0.3097962204007286
10886,2.072531933829042,1.9182700950747384,0.3098246812386157
10887,2.0724440661709584,1.9182500950747388,0.3098531420765027
10888,2.072404066170958,1.918180836173766,0.3098816029143898
10889,2.072292066170958,1.9181460950747384,0.30991006375227687
10890,2.072132066170958,1.9180620950747385,0.3099385245901639
10891,2.0720519338290417,1.9180605945724511,0.309966985428051
10892,2.071784066170958,1.9178740950747384,0.30999544626593806
10893,2.0717319338290423,1.9178700950747385,0.31002390710382516
10894,2.0717079338290425,1.917832836173766,0.3100523679417122
10895,2.071677095069674,1.9177460950747387,0.31008082877959925
10896,2.071596066170958,1.9176420950747384,0.31010928961748635
10897,2.0712040661709583,1.9175900950747384,0.3101377504553734
10898,2.071003933829041,1.9175088361737664,0.3101662112932605
10899,2.0709810950696745,1.9174819049252612,0.31019467213114754
10900,2.0709120661709584,1.917212836173766,0.3102231329690346
10901,2.070793095069673,1.9170911638262345,0.3102515938069217
10902,2.070408066170958,1.917082095074738,0.31028005464480873
10903,2.070235933829042,1.9169271638262335,0.31030851548269583
10904,2.070116066170958,1.916921904925262,0.3103369763205829
10905,2.070059933829042,1.9169048361737664,0.3103654371584699
10906,2.069683933829043,1.9168460950747388,0.310393897996357
10907,2.069244066170958,1.9168179049252616,0.31042235883424407
10908,2.069092066170958,1.9167911638262332,0.3104508196721312
10909,2.068915933829042,1.916776836173766,0.3104792805100182
10910,2.068804066170958,1.9166000249357555,0.31050774134790526
10911,2.0685240661709585,1.9165127736088947,0.31053620218579236
10912,2.0685160661709583,1.916480836173766,0.3105646630236794
10913,2.068472066170958,1.9164807736088936,0.3105931238615665
10914,2.068264066170958,1.9164780950747384,0.31062158469945356
10915,2.068244066170958,1.9164248361737664,0.3106500455373406
10916,2.068016066170958,1.9163200249357553,0.3106785063752277
10917,2.067871933829042,1.9162420950747383,0.31070696721311475
10918,2.0677879338290426,1.9161648361737664,0.3107354280510018
10919,2.067764066170958,1.9160860950747387,0.3107638888888889
10920,2.0677130950696743,1.9158580950747384,0.31079234972677594
10921,2.0674720661709585,1.9153600249357543,0.31082081056466304
10922,2.067407933829042,1.9152765489335175,0.3108492714025501
10923,2.067316066170958,1.9152620950747383,0.31087773224043713
10924,2.0672640661709583,1.915252773608894,0.31090619307832423
10925,2.0671600661709584,1.9151288361737664,0.3109346539162113
10926,2.067104066170958,1.9149808361737664,0.3109631147540984
10927,2.066916066170958,1.914961382983126,0.3109915755919854
10928,2.0667400661709583,1.914892836173766,0.31102003642987247
10929,2.066612066170958,1.914871975064244,0.31104849726775957
10930,2.0665840661709582,1.9147794054275475,0.3110769581056466
10931,2.066416066170958,1.9146551638262332,0.3111054189435337
10932,2.066324066170958,1.9145368361737656,0.31113387978142076
10933,2.066155933829042,1.9144220950747384,0.3111623406193078
10934,2.065959933829042,1.9140552263911068,0.3111908014571949
10935,2.0659079338290427,1.914048836173766,0.31121926229508196
10936,2.065851933829042,1.9139733829831271,0.31124772313296906
10937,2.0654640661709585,1.9136840249357556,0.3112761839708561
10938,2.065452066170958,1.913576836173766,0.31130464480874315
10939,2.065264066170958,1.913564836173766,0.31133310564663025
10940,2.0645199338290423,1.9135391638262345,0.3113615664845173
10941,2.0644720661709584,1.9133860950747383,0.3113900273224044
10942,2.064427933829042,1.9133020950747384,0.31141848816029144
10943,2.0643239338290424,1.9132100950747384,0.3114469489981785
10944,2.0643119338290425,1.913136836173766,0.3114754098360656
10945,2.0641760661709583,1.913090095074738,0.31150387067395263
10946,2.0639600661709583,1.913058973259236,0.31153233151183973
10947,2.0638679338290418,1.912961904925262,0.3115607923497268
10948,2.063772066170958,1.9128199750642452,0.3115892531876138
10949,2.0635000661709584,1.9127213829831264,0.3116177140255009
10950,2.0633440661709583,1.9126248361737663,0.31164617486338797
10951,2.062872066170958,1.9126088361737663,0.31167463570127507
10952,2.062795933829042,1.91260590492526,0.3117030965391621
10953,2.062675933829042,1.9125352263911068,0.31173155737704916
10954,2.062503933829041,1.9124860950747384,0.31176001821493626
10955,2.0624199338290428,1.912464773608894,0.3117884790528233
10956,2.0623599338290424,1.912289904925262,0.3118169398907104
10957,2.0623440661709584,1.9121712263911064,0.31184540072859745
10958,2.062084066170958,1.912064773608894,0.3118738615664845
10959,2.062071933829042,1.911952836173766,0.3119023224043716
10960,2.061980066170958,1.9119140950747384,0.31193078324225865
10961,2.061612066170958,1.9118900950747384,0.3119592440801457
10962,2.061604066170958,1.9116580950747384,0.3119877049180328
10963,2.0614760661709584,1.911580548933518,0.31201616575591984
10964,2.061284066170958,1.9115445489335183,0.31204462659380694
10965,2.061264066170958,1.9113991638262329,0.312073087431694
10966,2.0612440661709583,1.9112815133248284,0.31210154826958103
10967,2.0612360661709586,1.9112634510664817,0.31213000910746813
10968,2.061047933829043,1.9112151638262336,0.3121584699453552
10969,2.060864066170958,1.9111860950747384,0.3121869307832423
10970,2.0607490950696743,1.9109394510664817,0.3122153916211293
10971,2.0606279338290427,1.9108805945724512,0.31224385245901637
10972,2.060571933829042,1.9108700950747384,0.31227231329690347
10973,2.0601650950696744,1.9107660950747385,0.3123007741347905
10974,2.0601160661709583,1.9107568361737663,0.3123292349726776
10975,2.0596919338290425,1.9107100950747384,0.31235769581056466
10976,2.059577095069672,1.9106151638262323,0.3123861566484517
10977,2.0595279338290418,1.9105487736088935,0.3124146174863388
10978,2.0594959338290417,1.910363226391106,0.31244307832422585
10979,2.058952066170958,1.910217904925262,0.31247153916211295
10980,2.0587199338290425,1.910180836173766,0.3125
10981,2.0585879338290427,1.9101700950747384,0.31252846083788705
10982,2.058143933829042,1.910144836173766,0.31255692167577415
10983,2.0581279338290424,1.9101231638262348,0.3125853825136612
10984,2.0581240661709583,1.9099888361737665,0.3126138433515483
10985,2.0580320661709584,1.909956836173766,0.31264230418943534
10986,2.058024066170958,1.909948836173766,0.3126707650273224
10987,2.057976066170958,1.909641005821858,0.3126992258652095
10988,2.0579040661709582,1.9095191638262348,0.31272768670309653
10989,2.0577880661709584,1.9094648361737665,0.31275614754098363
10990,2.057755933829042,1.9094288361737664,0.3127846083788707
10991,2.0573320661709578,1.909340773608894,0.3128130692167577
10992,2.0570840661709577,1.9092128361737664,0.3128415300546448
10993,2.0570250950696742,1.9090620950747383,0.31286999089253187
10994,2.0569040661709583,1.9090085945724524,0.31289845173041897
10995,2.0568439338290405,1.9089954510664815,0.312926912568306
10996,2.056791933829043,1.908960836173766,0.31295537340619306
10997,2.0567720661709585,1.9089439750642452,0.31298383424408016
10998,2.0566770950696736,1.9088728361737664,0.3130122950819672
10999,2.056631933829042,1.9086391638262332,0.3130407559198543
11000,2.056267933829041,1.9086260950747385,0.31306921675774135
11001,2.0560879338290423,1.9085471638262348,0.3130976775956284
11002,2.056012066170958,1.9085460950747384,0.3131261384335155
11003,2.0559119338290417,1.9084700950747384,0.31315459927140255
11004,2.055743933829042,1.908450095074738,0.3131830601092896
11005,2.0556759338290416,1.9084100950747385,0.3132115209471767
11006,2.0555240661709586,1.9083259049252623,0.31323998178506374
11007,2.0552959338290417,1.9083100950747385,0.31326844262295084
11008,2.0551280661709583,1.9081994054275475,0.3132969034608379
11009,2.0550840661709584,1.907963163826233,0.31332536429872493
11010,2.055072066170958,1.907536836173766,0.31335382513661203
11011,2.0548559338290415,1.9074768361737655,0.3133822859744991
11012,2.054704066170958,1.9074048361737663,0.3134107468123862
11013,2.0546160661709583,1.907336773608894,0.3134392076502732
11014,2.0546120661709577,1.9073180950747384,0.31346766848816027
11015,2.054592066170958,1.907306095074738,0.31349612932604737
11016,2.054364066170958,1.9072888361737663,0.3135245901639344
11017,2.054332066170958,1.907205904925262,0.3135530510018215
11018,2.0540759338290417,1.9070979049252612,0.31358151183970856
11019,2.054048066170958,1.9070591638262335,0.3136099726775956
11020,2.053424066170958,1.907027226391106,0.3136384335154827
11021,2.053396066170958,1.9069820950747387,0.31366689435336975
11022,2.053372066170958,1.906828836173766,0.31369535519125685
11023,2.053280066170958,1.9067351638262335,0.3137238160291439
11024,2.053015933829042,1.9067220950747383,0.31375227686703094
11025,2.053007933829041,1.9066368361737664,0.31378073770491804
11026,2.0528520661709577,1.9065460950747388,0.3138091985428051
11027,2.0527480661709583,1.906503163826234,0.3138376593806922
11028,2.052704066170958,1.9064739049252608,0.31386612021857924
11029,2.0524640661709586,1.9064648361737664,0.3138945810564663
11030,2.0524279338290414,1.906344773608894,0.3139230418943534
11031,2.052216066170958,1.9059500950747383,0.31395150273224043
11032,2.0521359338290415,1.905932773608894,0.31397996357012753
11033,2.051872066170958,1.9058559750642452,0.3140084244080146
11034,2.0514640661709587,1.9054314054275472,0.3140368852459016
11035,2.0513159338290414,1.905422095074738,0.3140653460837887
11036,2.0513119338290426,1.905308836173766,0.31409380692167577
11037,2.0512370950696734,1.9052260950747384,0.31412226775956287
11038,2.0511560661709582,1.9051760249357557,0.3141507285974499
11039,2.0511279338290427,1.9051592263911068,0.31417918943533696
11040,2.051064066170958,1.9050232263911056,0.31420765027322406
11041,2.0510479338290404,1.9048447736088945,0.3142361111111111
11042,2.050987933829041,1.9047659049252603,0.3142645719489982
11043,2.0508760661709577,1.9047368361737664,0.31429303278688525
11044,2.050831933829042,1.9044619049252611,0.3143214936247723
11045,2.050752066170958,1.9043500950747383,0.3143499544626594
11046,2.0506970950696726,1.9043420950747385,0.31437841530054644
11047,2.050511933829042,1.904320836173766,0.3144068761384335
11048,2.0505080661709587,1.904308836173766,0.3144353369763206
11049,2.0500920661709583,1.904294095074738,0.31446379781420764
11050,2.049827933829042,1.9042780950747384,0.31449225865209474
11051,2.0496519338290424,1.9041800249357548,0.3145207194899818
11052,2.0495040661709583,1.904170095074738,0.3145491803278688
11053,2.0495040661709583,1.904123451066482,0.31457764116575593
11054,2.049476066170958,1.904072681046668,0.314606102003643
11055,2.049292066170958,1.9038808361737656,0.3146345628415301
11056,2.049172066170958,1.9037260950747383,0.3146630236794171
11057,2.048935933829042,1.9034819049252611,0.31469148451730417
11058,2.048784066170958,1.9034368361737664,0.31471994535519127
11059,2.048776066170958,1.9034300950747385,0.3147484061930783
11060,2.0487319338290426,1.9033779049252617,0.3147768670309654
11061,2.0486440661709584,1.9032820950747384,0.31480532786885246
11062,2.0482160661709585,1.9031300950747383,0.3148337887067395
11063,2.0481719338290425,1.9030979049252617,0.3148622495446266
11064,2.047756066170958,1.9029408361737663,0.31489071038251365
11065,2.047691933829041,1.902852836173766,0.31491917122040075
11066,2.047674904930327,1.9028380950747383,0.3149476320582878
11067,2.047455933829042,1.902812548933518,0.31497609289617484
11068,2.0474330950696746,1.9025686810466675,0.31500455373406194
11069,2.0473760661709584,1.9023200249357552,0.315033014571949
11070,2.047323933829041,1.9022660950747383,0.3150614754098361
11071,2.0472520661709583,1.9022072263911056,0.31508993624772313
11072,2.047239933829042,1.902200773608894,0.3151183970856102
11073,2.0471799338290415,1.902004836173766,0.3151468579234973
11074,2.0468160661709582,1.901947975064246,0.3151753187613843
11075,2.0465759338290423,1.901868773608894,0.3152037795992714
11076,2.046272066170958,1.9018220950747384,0.3152322404371585
11077,2.046196066170958,1.901788836173766,0.3152607012750455
11078,2.046116066170958,1.9017800249357553,0.3152891621129326
11079,2.0459520661709583,1.901672836173766,0.31531762295081966
11080,2.0457239338290423,1.9016420950747384,0.31534608378870677
11081,2.0456960661709584,1.9016194054275473,0.3153745446265938
11082,2.045656066170958,1.9015439750642444,0.31540300546448086
11083,2.0456320661709584,1.901372836173766,0.31543146630236796
11084,2.0456040661709585,1.9012970058218588,0.315459927140255
