timestamp_utc,timestamp_local,calibration_product,calibration_slice,is_peak,historical_shape_factor,slice_target_price_eur_mwh,hpfc_price_eur_mwh
2023-12-31T23:00:00Z,2024-01-01T00:00:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2023-12-31T23:15:00Z,2024-01-01T00:15:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2023-12-31T23:30:00Z,2024-01-01T00:30:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2023-12-31T23:45:00Z,2024-01-01T00:45:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-01T00:00:00Z,2024-01-01T01:00:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-01T00:15:00Z,2024-01-01T01:15:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-01T00:30:00Z,2024-01-01T01:30:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-01T00:45:00Z,2024-01-01T01:45:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-01T01:00:00Z,2024-01-01T02:00:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-01T01:15:00Z,2024-01-01T02:15:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-01T01:30:00Z,2024-01-01T02:30:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-01T01:45:00Z,2024-01-01T02:45:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-01T02:00:00Z,2024-01-01T03:00:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-01T02:15:00Z,2024-01-01T03:15:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-01T02:30:00Z,2024-01-01T03:30:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-01T02:45:00Z,2024-01-01T03:45:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-01T03:00:00Z,2024-01-01T04:00:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-01T03:15:00Z,2024-01-01T04:15:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-01T03:30:00Z,2024-01-01T04:30:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-01T03:45:00Z,2024-01-01T04:45:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-01T04:00:00Z,2024-01-01T05:00:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-01T04:15:00Z,2024-01-01T05:15:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-01T04:30:00Z,2024-01-01T05:30:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-01T04:45:00Z,2024-01-01T05:45:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-01T05:00:00Z,2024-01-01T06:00:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-01T05:15:00Z,2024-01-01T06:15:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-01T05:30:00Z,2024-01-01T06:30:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-01T05:45:00Z,2024-01-01T06:45:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-01T06:00:00Z,2024-01-01T07:00:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-01T06:15:00Z,2024-01-01T07:15:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-01T06:30:00Z,2024-01-01T07:30:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-01T06:45:00Z,2024-01-01T07:45:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-01T07:00:00Z,2024-01-01T08:00:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-01T07:15:00Z,2024-01-01T08:15:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-01T07:30:00Z,2024-01-01T08:30:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-01T07:45:00Z,2024-01-01T08:45:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-01T08:00:00Z,2024-01-01T09:00:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-01T08:15:00Z,2024-01-01T09:15:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-01T08:30:00Z,2024-01-01T09:30:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-01T08:45:00Z,2024-01-01T09:45:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-01T09:00:00Z,2024-01-01T10:00:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-01T09:15:00Z,2024-01-01T10:15:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-01T09:30:00Z,2024-01-01T10:30:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-01T09:45:00Z,2024-01-01T10:45:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-01T10:00:00Z,2024-01-01T11:00:00+01:00,M01,PEAK,1,1.15557914,88.68,88.14289
2024-01-01T10:15:00Z,2024-01-01T11:15:00+01:00,M01,PEAK,1,1.15557914,88.68,88.14289
2024-01-01T10:30:00Z,2024-01-01T11:30:00+01:00,M01,PEAK,1,1.15557914,88.68,88.14289
2024-01-01T10:45:00Z,2024-01-01T11:45:00+01:00,M01,PEAK,1,1.15557914,88.68,88.14289
2024-01-01T11:00:00Z,2024-01-01T12:00:00+01:00,M01,PEAK,1,1.16394163,88.68,88.780747
2024-01-01T11:15:00Z,2024-01-01T12:15:00+01:00,M01,PEAK,1,1.16394163,88.68,88.780747
2024-01-01T11:30:00Z,2024-01-01T12:30:00+01:00,M01,PEAK,1,1.16394163,88.68,88.780747
2024-01-01T11:45:00Z,2024-01-01T12:45:00+01:00,M01,PEAK,1,1.16394163,88.68,88.780747
2024-01-01T12:00:00Z,2024-01-01T13:00:00+01:00,M01,PEAK,1,1.09529144,88.68,83.544389
2024-01-01T12:15:00Z,2024-01-01T13:15:00+01:00,M01,PEAK,1,1.09529144,88.68,83.544389
2024-01-01T12:30:00Z,2024-01-01T13:30:00+01:00,M01,PEAK,1,1.09529144,88.68,83.544389
2024-01-01T12:45:00Z,2024-01-01T13:45:00+01:00,M01,PEAK,1,1.09529144,88.68,83.544389
2024-01-01T13:00:00Z,2024-01-01T14:00:00+01:00,M01,PEAK,1,1.08906819,88.68,83.069704
2024-01-01T13:15:00Z,2024-01-01T14:15:00+01:00,M01,PEAK,1,1.08906819,88.68,83.069704
2024-01-01T13:30:00Z,2024-01-01T14:30:00+01:00,M01,PEAK,1,1.08906819,88.68,83.069704
2024-01-01T13:45:00Z,2024-01-01T14:45:00+01:00,M01,PEAK,1,1.08906819,88.68,83.069704
2024-01-01T14:00:00Z,2024-01-01T15:00:00+01:00,M01,PEAK,1,1.08381733,88.68,82.66919
2024-01-01T14:15:00Z,2024-01-01T15:15:00+01:00,M01,PEAK,1,1.08381733,88.68,82.66919
2024-01-01T14:30:00Z,2024-01-01T15:30:00+01:00,M01,PEAK,1,1.08381733,88.68,82.66919
2024-01-01T14:45:00Z,2024-01-01T15:45:00+01:00,M01,PEAK,1,1.08381733,88.68,82.66919
2024-01-01T15:00:00Z,2024-01-01T16:00:00+01:00,M01,PEAK,1,1.10190364,88.68,84.04874
2024-01-01T15:15:00Z,2024-01-01T16:15:00+01:00,M01,PEAK,1,1.10190364,88.68,84.04874
2024-01-01T15:30:00Z,2024-01-01T16:30:00+01:00,M01,PEAK,1,1.10190364,88.68,84.04874
2024-01-01T15:45:00Z,2024-01-01T16:45:00+01:00,M01,PEAK,1,1.10190364,88.68,84.04874
2024-01-01T16:00:00Z,2024-01-01T17:00:00+01:00,M01,PEAK,1,1.20487893,88.68,91.903278
2024-01-01T16:15:00Z,2024-01-01T17:15:00+01:00,M01,PEAK,1,1.20487893,88.68,91.903278
2024-01-01T16:30:00Z,2024-01-01T17:30:00+01:00,M01,PEAK,1,1.20487893,88.68,91.903278
2024-01-01T16:45:00Z,2024-01-01T17:45:00+01:00,M01,PEAK,1,1.20487893,88.68,91.903278
2024-01-01T17:00:00Z,2024-01-01T18:00:00+01:00,M01,PEAK,1,1.2116856,88.68,92.422463
2024-01-01T17:15:00Z,2024-01-01T18:15:00+01:00,M01,PEAK,1,1.2116856,88.68,92.422463
2024-01-01T17:30:00Z,2024-01-01T18:30:00+01:00,M01,PEAK,1,1.2116856,88.68,92.422463
2024-01-01T17:45:00Z,2024-01-01T18:45:00+01:00,M01,PEAK,1,1.2116856,88.68,92.422463
2024-01-01T18:00:00Z,2024-01-01T19:00:00+01:00,M01,PEAK,1,1.156746,88.68,88.231893
2024-01-01T18:15:00Z,2024-01-01T19:15:00+01:00,M01,PEAK,1,1.156746,88.68,88.231893
2024-01-01T18:30:00Z,2024-01-01T19:30:00+01:00,M01,PEAK,1,1.156746,88.68,88.231893
2024-01-01T18:45:00Z,2024-01-01T19:45:00+01:00,M01,PEAK,1,1.156746,88.68,88.231893
2024-01-01T19:00:00Z,2024-01-01T20:00:00+01:00,M01,OFFPEAK,0,1.06242492,67.441026,76.468132
2024-01-01T19:15:00Z,2024-01-01T20:15:00+01:00,M01,OFFPEAK,0,1.06242492,67.441026,76.468132
2024-01-01T19:30:00Z,2024-01-01T20:30:00+01:00,M01,OFFPEAK,0,1.06242492,67.441026,76.468132
2024-01-01T19:45:00Z,2024-01-01T20:45:00+01:00,M01,OFFPEAK,0,1.06242492,67.441026,76.468132
2024-01-01T20:00:00Z,2024-01-01T21:00:00+01:00,M01,OFFPEAK,0,0.99960902,67.441026,71.946952
2024-01-01T20:15:00Z,2024-01-01T21:15:00+01:00,M01,OFFPEAK,0,0.99960902,67.441026,71.946952
2024-01-01T20:30:00Z,2024-01-01T21:30:00+01:00,M01,OFFPEAK,0,0.99960902,67.441026,71.946952
2024-01-01T20:45:00Z,2024-01-01T21:45:00+01:00,M01,OFFPEAK,0,0.99960902,67.441026,71.946952
2024-01-01T21:00:00Z,2024-01-01T22:00:00+01:00,M01,OFFPEAK,0,0.96295021,67.441026,69.308431
2024-01-01T21:15:00Z,2024-01-01T22:15:00+01:00,M01,OFFPEAK,0,0.96295021,67.441026,69.308431
2024-01-01T21:30:00Z,2024-01-01T22:30:00+01:00,M01,OFFPEAK,0,0.96295021,67.441026,69.308431
2024-01-01T21:45:00Z,2024-01-01T22:45:00+01:00,M01,OFFPEAK,0,0.96295021,67.441026,69.308431
2024-01-01T22:00:00Z,2024-01-01T23:00:00+01:00,M01,OFFPEAK,0,0.88807677,67.441026,63.919408
2024-01-01T22:15:00Z,2024-01-01T23:15:00+01:00,M01,OFFPEAK,0,0.88807677,67.441026,63.919408
2024-01-01T22:30:00Z,2024-01-01T23:30:00+01:00,M01,OFFPEAK,0,0.88807677,67.441026,63.919408
2024-01-01T22:45:00Z,2024-01-01T23:45:00+01:00,M01,OFFPEAK,0,0.88807677,67.441026,63.919408
2024-01-01T23:00:00Z,2024-01-02T00:00:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-01T23:15:00Z,2024-01-02T00:15:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-01T23:30:00Z,2024-01-02T00:30:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-01T23:45:00Z,2024-01-02T00:45:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-02T00:00:00Z,2024-01-02T01:00:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-02T00:15:00Z,2024-01-02T01:15:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-02T00:30:00Z,2024-01-02T01:30:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-02T00:45:00Z,2024-01-02T01:45:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-02T01:00:00Z,2024-01-02T02:00:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-02T01:15:00Z,2024-01-02T02:15:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-02T01:30:00Z,2024-01-02T02:30:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-02T01:45:00Z,2024-01-02T02:45:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-02T02:00:00Z,2024-01-02T03:00:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-02T02:15:00Z,2024-01-02T03:15:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-02T02:30:00Z,2024-01-02T03:30:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-02T02:45:00Z,2024-01-02T03:45:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-02T03:00:00Z,2024-01-02T04:00:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-02T03:15:00Z,2024-01-02T04:15:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-02T03:30:00Z,2024-01-02T04:30:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-02T03:45:00Z,2024-01-02T04:45:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-02T04:00:00Z,2024-01-02T05:00:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-02T04:15:00Z,2024-01-02T05:15:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-02T04:30:00Z,2024-01-02T05:30:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-02T04:45:00Z,2024-01-02T05:45:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-02T05:00:00Z,2024-01-02T06:00:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-02T05:15:00Z,2024-01-02T06:15:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-02T05:30:00Z,2024-01-02T06:30:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-02T05:45:00Z,2024-01-02T06:45:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-02T06:00:00Z,2024-01-02T07:00:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-02T06:15:00Z,2024-01-02T07:15:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-02T06:30:00Z,2024-01-02T07:30:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-02T06:45:00Z,2024-01-02T07:45:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-02T07:00:00Z,2024-01-02T08:00:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-02T07:15:00Z,2024-01-02T08:15:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-02T07:30:00Z,2024-01-02T08:30:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-02T07:45:00Z,2024-01-02T08:45:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-02T08:00:00Z,2024-01-02T09:00:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-02T08:15:00Z,2024-01-02T09:15:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-02T08:30:00Z,2024-01-02T09:30:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-02T08:45:00Z,2024-01-02T09:45:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-02T09:00:00Z,2024-01-02T10:00:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-02T09:15:00Z,2024-01-02T10:15:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-02T09:30:00Z,2024-01-02T10:30:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-02T09:45:00Z,2024-01-02T10:45:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-02T10:00:00Z,2024-01-02T11:00:00+01:00,M01,PEAK,1,1.15557914,88.68,88.14289
2024-01-02T10:15:00Z,2024-01-02T11:15:00+01:00,M01,PEAK,1,1.15557914,88.68,88.14289
2024-01-02T10:30:00Z,2024-01-02T11:30:00+01:00,M01,PEAK,1,1.15557914,88.68,88.14289
2024-01-02T10:45:00Z,2024-01-02T11:45:00+01:00,M01,PEAK,1,1.15557914,88.68,88.14289
2024-01-02T11:00:00Z,2024-01-02T12:00:00+01:00,M01,PEAK,1,1.16394163,88.68,88.780747
2024-01-02T11:15:00Z,2024-01-02T12:15:00+01:00,M01,PEAK,1,1.16394163,88.68,88.780747
2024-01-02T11:30:00Z,2024-01-02T12:30:00+01:00,M01,PEAK,1,1.16394163,88.68,88.780747
2024-01-02T11:45:00Z,2024-01-02T12:45:00+01:00,M01,PEAK,1,1.16394163,88.68,88.780747
2024-01-02T12:00:00Z,2024-01-02T13:00:00+01:00,M01,PEAK,1,1.09529144,88.68,83.544389
2024-01-02T12:15:00Z,2024-01-02T13:15:00+01:00,M01,PEAK,1,1.09529144,88.68,83.544389
2024-01-02T12:30:00Z,2024-01-02T13:30:00+01:00,M01,PEAK,1,1.09529144,88.68,83.544389
2024-01-02T12:45:00Z,2024-01-02T13:45:00+01:00,M01,PEAK,1,1.09529144,88.68,83.544389
2024-01-02T13:00:00Z,2024-01-02T14:00:00+01:00,M01,PEAK,1,1.08906819,88.68,83.069704
2024-01-02T13:15:00Z,2024-01-02T14:15:00+01:00,M01,PEAK,1,1.08906819,88.68,83.069704
2024-01-02T13:30:00Z,2024-01-02T14:30:00+01:00,M01,PEAK,1,1.08906819,88.68,83.069704
2024-01-02T13:45:00Z,2024-01-02T14:45:00+01:00,M01,PEAK,1,1.08906819,88.68,83.069704
2024-01-02T14:00:00Z,2024-01-02T15:00:00+01:00,M01,PEAK,1,1.08381733,88.68,82.66919
2024-01-02T14:15:00Z,2024-01-02T15:15:00+01:00,M01,PEAK,1,1.08381733,88.68,82.66919
2024-01-02T14:30:00Z,2024-01-02T15:30:00+01:00,M01,PEAK,1,1.08381733,88.68,82.66919
2024-01-02T14:45:00Z,2024-01-02T15:45:00+01:00,M01,PEAK,1,1.08381733,88.68,82.66919
2024-01-02T15:00:00Z,2024-01-02T16:00:00+01:00,M01,PEAK,1,1.10190364,88.68,84.04874
2024-01-02T15:15:00Z,2024-01-02T16:15:00+01:00,M01,PEAK,1,1.10190364,88.68,84.04874
2024-01-02T15:30:00Z,2024-01-02T16:30:00+01:00,M01,PEAK,1,1.10190364,88.68,84.04874
2024-01-02T15:45:00Z,2024-01-02T16:45:00+01:00,M01,PEAK,1,1.10190364,88.68,84.04874
2024-01-02T16:00:00Z,2024-01-02T17:00:00+01:00,M01,PEAK,1,1.20487893,88.68,91.903278
2024-01-02T16:15:00Z,2024-01-02T17:15:00+01:00,M01,PEAK,1,1.20487893,88.68,91.903278
2024-01-02T16:30:00Z,2024-01-02T17:30:00+01:00,M01,PEAK,1,1.20487893,88.68,91.903278
2024-01-02T16:45:00Z,2024-01-02T17:45:00+01:00,M01,PEAK,1,1.20487893,88.68,91.903278
2024-01-02T17:00:00Z,2024-01-02T18:00:00+01:00,M01,PEAK,1,1.2116856,88.68,92.422463
2024-01-02T17:15:00Z,2024-01-02T18:15:00+01:00,M01,PEAK,1,1.2116856,88.68,92.422463
2024-01-02T17:30:00Z,2024-01-02T18:30:00+01:00,M01,PEAK,1,1.2116856,88.68,92.422463
2024-01-02T17:45:00Z,2024-01-02T18:45:00+01:00,M01,PEAK,1,1.2116856,88.68,92.422463
2024-01-02T18:00:00Z,2024-01-02T19:00:00+01:00,M01,PEAK,1,1.156746,88.68,88.231893
2024-01-02T18:15:00Z,2024-01-02T19:15:00+01:00,M01,PEAK,1,1.156746,88.68,88.231893
2024-01-02T18:30:00Z,2024-01-02T19:30:00+01:00,M01,PEAK,1,1.156746,88.68,88.231893
2024-01-02T18:45:00Z,2024-01-02T19:45:00+01:00,M01,PEAK,1,1.156746,88.68,88.231893
2024-01-02T19:00:00Z,2024-01-02T20:00:00+01:00,M01,OFFPEAK,0,1.06242492,67.441026,76.468132
2024-01-02T19:15:00Z,2024-01-02T20:15:00+01:00,M01,OFFPEAK,0,1.06242492,67.441026,76.468132
2024-01-02T19:30:00Z,2024-01-02T20:30:00+01:00,M01,OFFPEAK,0,1.06242492,67.441026,76.468132
2024-01-02T19:45:00Z,2024-01-02T20:45:00+01:00,M01,OFFPEAK,0,1.06242492,67.441026,76.468132
2024-01-02T20:00:00Z,2024-01-02T21:00:00+01:00,M01,OFFPEAK,0,0.99960902,67.441026,71.946952
2024-01-02T20:15:00Z,2024-01-02T21:15:00+01:00,M01,OFFPEAK,0,0.99960902,67.441026,71.946952
2024-01-02T20:30:00Z,2024-01-02T21:30:00+01:00,M01,OFFPEAK,0,0.99960902,67.441026,71.946952
2024-01-02T20:45:00Z,2024-01-02T21:45:00+01:00,M01,OFFPEAK,0,0.99960902,67.441026,71.946952
2024-01-02T21:00:00Z,2024-01-02T22:00:00+01:00,M01,OFFPEAK,0,0.96295021,67.441026,69.308431
2024-01-02T21:15:00Z,2024-01-02T22:15:00+01:00,M01,OFFPEAK,0,0.96295021,67.441026,69.308431
2024-01-02T21:30:00Z,2024-01-02T22:30:00+01:00,M01,OFFPEAK,0,0.96295021,67.441026,69.308431
2024-01-02T21:45:00Z,2024-01-02T22:45:00+01:00,M01,OFFPEAK,0,0.96295021,67.441026,69.308431
2024-01-02T22:00:00Z,2024-01-02T23:00:00+01:00,M01,OFFPEAK,0,0.88807677,67.441026,63.919408
2024-01-02T22:15:00Z,2024-01-02T23:15:00+01:00,M01,OFFPEAK,0,0.88807677,67.441026,63.919408
2024-01-02T22:30:00Z,2024-01-02T23:30:00+01:00,M01,OFFPEAK,0,0.88807677,67.441026,63.919408
2024-01-02T22:45:00Z,2024-01-02T23:45:00+01:00,M01,OFFPEAK,0,0.88807677,67.441026,63.919408
2024-01-02T23:00:00Z,2024-01-03T00:00:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-02T23:15:00Z,2024-01-03T00:15:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-02T23:30:00Z,2024-01-03T00:30:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-02T23:45:00Z,2024-01-03T00:45:00+01:00,M01,OFFPEAK,0,0.83255374,67.441026,59.923133
2024-01-03T00:00:00Z,2024-01-03T01:00:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-03T00:15:00Z,2024-01-03T01:15:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-03T00:30:00Z,2024-01-03T01:30:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-03T00:45:00Z,2024-01-03T01:45:00+01:00,M01,OFFPEAK,0,0.79618664,67.441026,57.305607
2024-01-03T01:00:00Z,2024-01-03T02:00:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-03T01:15:00Z,2024-01-03T02:15:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-03T01:30:00Z,2024-01-03T02:30:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-03T01:45:00Z,2024-01-03T02:45:00+01:00,M01,OFFPEAK,0,0.80999447,67.441026,58.299427
2024-01-03T02:00:00Z,2024-01-03T03:00:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-03T02:15:00Z,2024-01-03T03:15:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-03T02:30:00Z,2024-01-03T03:30:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-03T02:45:00Z,2024-01-03T03:45:00+01:00,M01,OFFPEAK,0,0.79599216,67.441026,57.29161
2024-01-03T03:00:00Z,2024-01-03T04:00:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-03T03:15:00Z,2024-01-03T04:15:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-03T03:30:00Z,2024-01-03T04:30:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-03T03:45:00Z,2024-01-03T04:45:00+01:00,M01,OFFPEAK,0,0.80309056,67.441026,57.802518
2024-01-03T04:00:00Z,2024-01-03T05:00:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-03T04:15:00Z,2024-01-03T05:15:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-03T04:30:00Z,2024-01-03T05:30:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-03T04:45:00Z,2024-01-03T05:45:00+01:00,M01,OFFPEAK,0,0.84597262,67.441026,60.888958
2024-01-03T05:00:00Z,2024-01-03T06:00:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-03T05:15:00Z,2024-01-03T06:15:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-03T05:30:00Z,2024-01-03T06:30:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-03T05:45:00Z,2024-01-03T06:45:00+01:00,M01,OFFPEAK,0,0.97880004,67.441026,70.449224
2024-01-03T06:00:00Z,2024-01-03T07:00:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-03T06:15:00Z,2024-01-03T07:15:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-03T06:30:00Z,2024-01-03T07:30:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-03T06:45:00Z,2024-01-03T07:45:00+01:00,M01,OFFPEAK,0,1.15976039,67.441026,83.473862
2024-01-03T07:00:00Z,2024-01-03T08:00:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-03T07:15:00Z,2024-01-03T08:15:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-03T07:30:00Z,2024-01-03T08:30:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-03T07:45:00Z,2024-01-03T08:45:00+01:00,M01,PEAK,1,1.27868275,88.68,97.532734
2024-01-03T08:00:00Z,2024-01-03T09:00:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-03T08:15:00Z,2024-01-03T09:15:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-03T08:30:00Z,2024-01-03T09:30:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-03T08:45:00Z,2024-01-03T09:45:00+01:00,M01,PEAK,1,1.24124603,88.68,94.677213
2024-01-03T09:00:00Z,2024-01-03T10:00:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-03T09:15:00Z,2024-01-03T10:15:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
2024-01-03T09:30:00Z,2024-01-03T10:30:00+01:00,M01,PEAK,1,1.16860907,88.68,89.13676
